condition,evidence_channel,density_percent,source_model,scope,scope_domain,scope_universe_pair_count_mean,scope_universe_pair_count_std,scope_universe_pair_count_min,scope_universe_pair_count_max,direct_evidence_item_count_mean,direct_evidence_item_count_std,direct_evidence_item_count_min,direct_evidence_item_count_max,direct_compliant_before_count_mean,direct_compliant_before_count_std,direct_compliant_before_count_min,direct_compliant_before_count_max,direct_compliant_after_count_mean,direct_compliant_after_count_std,direct_compliant_after_count_min,direct_compliant_after_count_max,macro_precision_mean,macro_precision_std,macro_precision_min,macro_precision_max,macro_recall_mean,macro_recall_std,macro_recall_min,macro_recall_max,macro_f1_mean,macro_f1_std,macro_f1_min,macro_f1_max,micro_precision_mean,micro_precision_std,micro_precision_min,micro_precision_max,micro_recall_mean,micro_recall_std,micro_recall_min,micro_recall_max,micro_f1_mean,micro_f1_std,micro_f1_min,micro_f1_max,macro_delta_f1_mean,macro_delta_f1_std,macro_delta_f1_min,macro_delta_f1_max,micro_delta_f1_mean,micro_delta_f1_std,micro_delta_f1_min,micro_delta_f1_max,beneficial_edits_mean,beneficial_edits_std,beneficial_edits_min,beneficial_edits_max,harmful_edits_mean,harmful_edits_std,harmful_edits_min,harmful_edits_max,modified_pair_count_mean,modified_pair_count_std,modified_pair_count_min,modified_pair_count_max,correct_pair_preservation_mean,correct_pair_preservation_std,correct_pair_preservation_min,correct_pair_preservation_max
ORIGINAL,POSITIVE_PAIR_EVIDENCE,10,trrosettarna2_native_ss,DIRECT_EVIDENCE_EFFECT,pair,180.0,0.0,180.0,180.0,180.0,0.0,180.0,180.0,158.4,2.1540659228538015,156.0,161.0,158.4,2.1540659228538015,156.0,161.0,0.9322314049586777,0.01096404889373686,0.9173553719008265,0.9504132231404959,0.9113774104683194,0.004988888685218683,0.9055096418732782,0.91831955922865,0.9177174340810705,0.006681851971344639,0.9084677948314313,0.9283746556473829,1.0,0.0,1.0,1.0,0.8800000000000001,0.011967032904743352,0.8666666666666667,0.8944444444444445,0.9361271924208653,0.006758438931544768,0.9285714285714286,0.9442815249266863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,10,trrosettarna2_native_ss,LOCAL_CONFLICT_EFFECT,pair,29.6,0.8,29.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9107438016528926,0.006184557664089187,0.9008264462809917,0.9173553719008265,0.9107438016528926,0.006184557664089187,0.9008264462809917,0.9173553719008265,0.9107438016528926,0.006184557664089187,0.9008264462809917,0.9173553719008265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,10,trrosettarna2_native_ss,NON_EVIDENCED_EFFECT,pair,1898.4,0.8,1897.0,1899.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7775109963193315,0.0008378641943515462,0.7765999623538032,0.7787471213421125,0.9118870814332094,0.0005975198144037534,0.9110936144123054,0.912796752263793,0.8345392836537051,0.0007644252293150305,0.8336799717911654,0.8357790589842451,0.7639879811115705,0.0005215149040844088,0.7633587786259542,0.764947245017585,0.8707219251336898,0.001439883638271251,0.8689839572192514,0.8723262032085561,0.8138701949513374,0.000872763247996061,0.8127539856205064,0.8151155527795128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,20,petfold,DIRECT_EVIDENCE_EFFECT,pair,338.0,0.0,338.0,338.0,338.0,0.0,338.0,338.0,293.6,2.244994432064365,290.0,296.0,293.6,2.244994432064365,290.0,296.0,0.9669421487603305,0.005226905223418792,0.9586776859504132,0.9752066115702479,0.9058458254326023,0.007572827442226304,0.8923449369730362,0.9129071112542188,0.9252492127726886,0.006177230689635722,0.9154716832888928,0.9320731706551628,1.0,0.0,1.0,1.0,0.8686390532544379,0.006641995361137173,0.8579881656804734,0.8757396449704142,0.9296887939439618,0.0038119319309929288,0.9235668789808917,0.9337539432176656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,20,petfold,LOCAL_CONFLICT_EFFECT,pair,39.2,6.11228271597445,31.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8975206611570247,0.016194973506004472,0.8677685950413223,0.9090909090909091,0.8975206611570247,0.016194973506004472,0.8677685950413223,0.9090909090909091,0.8975206611570247,0.016194973506004472,0.8677685950413223,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,20,petfold,NON_EVIDENCED_EFFECT,pair,1539.8,6.11228271597445,1529.0,1548.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8881603413745986,0.00219261855200696,0.8860153185138084,0.8915699107118342,0.9079105874001353,0.0018489476557909067,0.9057248389103031,0.9107614041923716,0.8927629036821416,0.0017729827609957985,0.8911325868724914,0.8954915709547094,0.8528424046201287,0.003989171651240517,0.8476052249637155,0.8599706744868035,0.8739910313901346,0.0016778732676116339,0.8721973094170403,0.8766816143497758,0.8632846668040643,0.002720842310045967,0.8600883652430045,0.8682457438934122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,20,rnafold,DIRECT_EVIDENCE_EFFECT,pair,338.0,0.0,338.0,338.0,338.0,0.0,338.0,338.0,295.4,1.7435595774162693,293.0,298.0,295.4,1.7435595774162693,293.0,298.0,0.9669421487603305,0.005226905223418792,0.9586776859504132,0.9752066115702479,0.911324699175939,0.008039304184455101,0.8972284831788964,0.9214965475296054,0.9287214797160297,0.006167943833350715,0.9186594046584323,0.9358616453696156,1.0,0.0,1.0,1.0,0.8739644970414201,0.005158460288213808,0.8668639053254438,0.8816568047337278,0.9327358358170091,0.002937444140924497,0.9286846275752774,0.9371069182389937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,20,rnafold,LOCAL_CONFLICT_EFFECT,pair,37.8,5.979966555090421,33.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909092,0.011687715391513191,0.8925619834710744,0.9256198347107438,0.9090909090909092,0.011687715391513191,0.8925619834710744,0.9256198347107438,0.9090909090909092,0.011687715391513191,0.8925619834710744,0.9256198347107438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,20,rnafold,NON_EVIDENCED_EFFECT,pair,1520.2,5.979966555090421,1509.0,1525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9013655491274042,0.0018005507877755672,0.8983746576785807,0.9036573623869868,0.9140828788908516,0.001975635953416082,0.9115786341600635,0.9172940440259351,0.9026691671247626,0.0016864297490657692,0.8999295919096578,0.9047650628405918,0.8660236243135161,0.003936591625033157,0.8629032258064516,0.8734270910436713,0.8801195814648729,0.0013031088022542989,0.8781763826606876,0.8819133034379671,0.873011697468681,0.0024732165546811876,0.8706928492034087,0.8776496838973596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,20,trrosettarna2_native_ss,DIRECT_EVIDENCE_EFFECT,pair,338.0,0.0,338.0,338.0,338.0,0.0,338.0,338.0,295.8,2.6381811916545836,293.0,299.0,295.8,2.6381811916545836,293.0,299.0,0.9454545454545455,0.0040487433765011615,0.9421487603305785,0.9504132231404959,0.9134418565823526,0.005225528186343256,0.9045579764588029,0.9188997412137908,0.9235003167307495,0.004927851437524808,0.9161012163442889,0.9294989445815892,1.0,0.0,1.0,1.0,0.8751479289940829,0.007805269797794613,0.8668639053254438,0.8846153846153846,0.9333990283308653,0.004433301493188472,0.9286846275752774,0.9387755102040817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,20,trrosettarna2_native_ss,LOCAL_CONFLICT_EFFECT,pair,54.8,5.1536394906900505,45.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8958677685950412,0.004048743376501108,0.8925619834710744,0.9008264462809917,0.8958677685950412,0.004048743376501108,0.8925619834710744,0.9008264462809917,0.8958677685950412,0.004048743376501108,0.8925619834710744,0.9008264462809917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,20,trrosettarna2_native_ss,NON_EVIDENCED_EFFECT,pair,1715.2,5.1536394906900505,1710.0,1725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7672538619895611,0.001422893887342213,0.764672463535977,0.7688939296350642,0.9119394339143975,0.0016486990858119038,0.9101874862995427,0.9147618304035416,0.8280826065624203,0.0014882355878095077,0.8260379834084463,0.8303879919793519,0.7554521211363835,0.002773567586050249,0.750161394448031,0.7582846003898636,0.8708520179372197,0.001971734821864408,0.8684603886397608,0.8729446935724963,0.8090562366623489,0.0022465316363948417,0.804987876688604,0.8112617309697602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,50,petfold,DIRECT_EVIDENCE_EFFECT,pair,875.0,0.0,875.0,875.0,875.0,0.0,875.0,875.0,762.4,3.2619012860600183,759.0,768.0,762.4,3.2619012860600183,759.0,768.0,0.9900826446280991,0.0033057851239669312,0.9834710743801653,0.9917355371900827,0.9016848296877253,0.004039985530024039,0.8958421292688165,0.9071044784808497,0.9308936985475234,0.0037588658839764386,0.9251134125515296,0.9356168248584185,1.0,0.0,1.0,1.0,0.8713142857142857,0.003727887184068579,0.8674285714285714,0.8777142857142857,0.931228206211858,0.002126108528585902,0.9290085679314566,0.9348752282410225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,50,petfold,LOCAL_CONFLICT_EFFECT,pair,86.2,7.626270385975047,74.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8363636363636363,0.01214623012950335,0.8181818181818182,0.8512396694214877,0.8363636363636363,0.01214623012950335,0.8181818181818182,0.8512396694214877,0.8363636363636363,0.01214623012950335,0.8181818181818182,0.8512396694214877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,50,petfold,NON_EVIDENCED_EFFECT,pair,955.8,7.626270385975047,947.0,968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8670409878165041,0.00334234869833831,0.8633191546475455,0.8729304044143616,0.914114548066219,0.004704515197076308,0.9077472957234006,0.9206790609278931,0.8812452030840635,0.0035258892525135543,0.8769992969785922,0.885362985750688,0.8190784784285627,0.007794118877734113,0.8071593533487298,0.8282352941176471,0.8746566791510612,0.004072286249762829,0.867665418227216,0.8789013732833958,0.8459463829044991,0.005758988156159318,0.8386322735452909,0.8528164748637189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,50,rnafold,DIRECT_EVIDENCE_EFFECT,pair,875.0,0.0,875.0,875.0,875.0,0.0,875.0,875.0,767.2,4.955804677345546,762.0,775.0,767.2,4.955804677345546,762.0,775.0,0.9900826446280991,0.0033057851239669312,0.9834710743801653,0.9917355371900827,0.907130365444394,0.0037480926642351675,0.9029533186742926,0.9130516803098232,0.9341147239841823,0.0036510188749955446,0.9294884836041175,0.9374931215895496,1.0,0.0,1.0,1.0,0.8768,0.005663776774109173,0.8708571428571429,0.8857142857142857,0.9343466566060881,0.0032125086523845897,0.9309712889431888,0.9393939393939394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,50,rnafold,LOCAL_CONFLICT_EFFECT,pair,84.0,8.414273587185052,72.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8413223140495868,0.013223140495867772,0.8264462809917356,0.859504132231405,0.8413223140495868,0.013223140495867772,0.8264462809917356,0.859504132231405,0.8413223140495868,0.013223140495867772,0.8264462809917356,0.859504132231405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,50,rnafold,NON_EVIDENCED_EFFECT,pair,937.0,8.414273587185052,927.0,949.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.885864841580933,0.003646985030443663,0.8813930712691043,0.8911353797717434,0.9209786114592079,0.004319439280765285,0.9140591621816919,0.9256607029334302,0.8950514480653468,0.0036990300643604942,0.8895677421374925,0.900814147738111,0.8384867378987597,0.009167967174273805,0.8260869565217391,0.8494623655913979,0.8811485642946317,0.006187022069095533,0.8714107365792759,0.8876404494382022,0.8592803655559905,0.007490229522108939,0.851089588377724,0.8681318681318682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,50,trrosettarna2_native_ss,DIRECT_EVIDENCE_EFFECT,pair,875.0,0.0,875.0,875.0,875.0,0.0,875.0,875.0,762.6,4.758150901348127,755.0,767.0,762.6,4.758150901348127,755.0,767.0,0.9586776859504132,0.0,0.9586776859504132,0.9586776859504132,0.9081236265830229,0.002615812114944362,0.9042326520048403,0.9118006924870022,0.9250139438212225,0.0022605863178637464,0.9212483305349426,0.9274208517178981,1.0,0.0,1.0,1.0,0.8715428571428572,0.005437886744397854,0.8628571428571429,0.8765714285714286,0.931353932659551,0.003110429532686938,0.9263803680981595,0.9342265529841657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,50,trrosettarna2_native_ss,LOCAL_CONFLICT_EFFECT,pair,123.2,2.7856776554368237,120.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.849586776859504,0.006184557664089187,0.8429752066115702,0.859504132231405,0.849586776859504,0.006184557664089187,0.8429752066115702,0.859504132231405,0.849586776859504,0.006184557664089187,0.8429752066115702,0.859504132231405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
ORIGINAL,POSITIVE_PAIR_EVIDENCE,50,trrosettarna2_native_ss,NON_EVIDENCED_EFFECT,pair,1109.8,2.7856776554368237,1106.0,1113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7005625336576005,0.0025927504626059813,0.6970459462812622,0.7041895116336189,0.9163463063067807,0.0026767558036458745,0.9126749677639006,0.9203073990129327,0.7843413748595103,0.002521422996862865,0.7810049529155113,0.7881908074880118,0.6934013223416862,0.0032916226460322747,0.6898608349900597,0.6976284584980237,0.8719101123595505,0.00594026329756322,0.8664169787765293,0.8813982521847691,0.7724759480034917,0.004341626111249058,0.7681239623685667,0.7788196359624932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,0,petfold,DIRECT_EVIDENCE_EFFECT,nucleotide,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,0,petfold,LOCAL_CONFLICT_EFFECT,pair,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,0,petfold,NON_EVIDENCED_EFFECT,pair,1917.0,0.0,1917.0,1917.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8952556023530504,0.0,0.8952556023530504,0.8952556023530504,0.9077787598919441,0.0,0.9077787598919441,0.9077787598919441,0.8968492212485739,0.0,0.8968492212485739,0.8968492212485739,0.8585680751173708,0.0,0.8585680751173709,0.8585680751173709,0.87291169451074,0.0,0.8729116945107399,0.8729116945107399,0.865680473372781,0.0,0.8656804733727811,0.8656804733727811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,0,rnafold,DIRECT_EVIDENCE_EFFECT,nucleotide,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,0,rnafold,LOCAL_CONFLICT_EFFECT,pair,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,0,rnafold,NON_EVIDENCED_EFFECT,pair,1896.0,0.0,1896.0,1896.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9069374161618192,0.0,0.9069374161618192,0.9069374161618192,0.9138670306547281,0.0,0.9138670306547281,0.9138670306547281,0.905817611907956,0.0,0.9058176119079561,0.9058176119079561,0.87005316007088,0.0,0.8700531600708801,0.8700531600708801,0.8788782816229117,0.0,0.8788782816229117,0.8788782816229117,0.8744434550311665,0.0,0.8744434550311665,0.8744434550311665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,0,trrosettarna2_native_ss,DIRECT_EVIDENCE_EFFECT,nucleotide,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,0,trrosettarna2_native_ss,LOCAL_CONFLICT_EFFECT,pair,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,0,trrosettarna2_native_ss,NON_EVIDENCED_EFFECT,pair,2108.0,0.0,2108.0,2108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7905636556834104,0.0,0.7905636556834104,0.7905636556834104,0.9120849106151278,0.0,0.9120849106151278,0.9120849106151278,0.842871364213295,0.0,0.8428713642132949,0.8428713642132949,0.7717908082408875,0.0,0.7717908082408875,0.7717908082408875,0.8717183770883054,0.0,0.8717183770883055,0.8717183770883055,0.8187167273746148,0.0,0.8187167273746148,0.8187167273746148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,1,petfold,DIRECT_EVIDENCE_EFFECT,nucleotide,0.0,0.0,0.0,0.0,121.0,0.0,121.0,121.0,103.6,2.0591260281974,100.0,106.0,103.6,2.0591260281974,100.0,106.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,1,petfold,LOCAL_CONFLICT_EFFECT,pair,17.4,2.0591260281974,15.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8561983471074381,0.01701757048097023,0.8264462809917356,0.8760330578512396,0.8561983471074381,0.01701757048097023,0.8264462809917356,0.8760330578512396,0.8561983471074381,0.01701757048097023,0.8264462809917356,0.8760330578512396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,1,petfold,NON_EVIDENCED_EFFECT,pair,1899.6,2.0591260281974,1896.0,1902.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9044159087903235,0.0012534279641561806,0.9028956929259876,0.9059541488994135,0.9077787598919441,0.0,0.9077787598919441,0.9077787598919441,0.9015678292122329,0.0005638977786833,0.9008369518024504,0.9023795445307521,0.8674268839688155,0.001059917207215151,0.8661930136175252,0.869281045751634,0.87291169451074,0.0,0.8729116945107399,0.8729116945107399,0.8701603216785779,0.0005330788578940876,0.8695393759286776,0.8710925870794879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,1,rnafold,DIRECT_EVIDENCE_EFFECT,nucleotide,0.0,0.0,0.0,0.0,121.0,0.0,121.0,121.0,106.4,3.2619012860600183,102.0,112.0,106.4,3.2619012860600183,102.0,112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
ORIGINAL,UNPAIRED_NUCLEOTIDE_EVIDENCE,1,rnafold,LOCAL_CONFLICT_EFFECT,pair,14.6,3.2619012860600183,9.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8793388429752067,0.026957861868264633,0.8429752066115702,0.9256198347107438,0.8793388429752067,0.026957861868264633,0.8429752066115702,0.9256198347107438,0.8793388429752067,0.026957861868264633,0.8429752066115702,0.9256198347107438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
